2025-11-17 14:54:38,052 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:38,102 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:38,152 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:38,202 - INFO - ASTAR found path: length=8, nodes_expanded=8
2025-11-17 14:54:38,253 - INFO - ASTAR found path: length=7, nodes_expanded=7
2025-11-17 14:54:38,303 - INFO - ASTAR found path: length=6, nodes_expanded=6
2025-11-17 14:54:38,354 - INFO - ASTAR found path: length=5, nodes_expanded=5
2025-11-17 14:54:38,406 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:38,458 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:38,509 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:38,560 - INFO - ASTAR found path: length=5, nodes_expanded=7
2025-11-17 14:54:38,612 - INFO - ASTAR found path: length=4, nodes_expanded=6
2025-11-17 14:54:38,661 - INFO - ASTAR found path: length=3, nodes_expanded=4
2025-11-17 14:54:38,711 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:38,764 - INFO - ASTAR found path: length=26, nodes_expanded=176
2025-11-17 14:54:38,815 - INFO - ASTAR found path: length=25, nodes_expanded=160
2025-11-17 14:54:38,865 - INFO - ASTAR found path: length=24, nodes_expanded=144
2025-11-17 14:54:38,917 - INFO - ASTAR found path: length=23, nodes_expanded=128
2025-11-17 14:54:38,967 - INFO - ASTAR found path: length=22, nodes_expanded=112
2025-11-17 14:54:39,016 - INFO - ASTAR found path: length=21, nodes_expanded=96
2025-11-17 14:54:39,066 - INFO - ASTAR found path: length=20, nodes_expanded=80
2025-11-17 14:54:39,116 - INFO - ASTAR found path: length=19, nodes_expanded=64
2025-11-17 14:54:39,165 - INFO - ASTAR found path: length=18, nodes_expanded=48
2025-11-17 14:54:39,216 - INFO - ASTAR found path: length=17, nodes_expanded=32
2025-11-17 14:54:39,267 - INFO - ASTAR found path: length=16, nodes_expanded=16
2025-11-17 14:54:39,319 - INFO - ASTAR found path: length=15, nodes_expanded=15
2025-11-17 14:54:39,367 - INFO - ASTAR found path: length=14, nodes_expanded=14
2025-11-17 14:54:39,417 - INFO - ASTAR found path: length=13, nodes_expanded=13
2025-11-17 14:54:39,466 - INFO - ASTAR found path: length=12, nodes_expanded=12
2025-11-17 14:54:39,517 - INFO - ASTAR found path: length=11, nodes_expanded=11
2025-11-17 14:54:39,567 - INFO - ASTAR found path: length=10, nodes_expanded=10
2025-11-17 14:54:39,617 - INFO - ASTAR found path: length=9, nodes_expanded=9
2025-11-17 14:54:39,668 - INFO - ASTAR found path: length=8, nodes_expanded=8
2025-11-17 14:54:39,719 - INFO - ASTAR found path: length=7, nodes_expanded=7
2025-11-17 14:54:39,771 - INFO - ASTAR found path: length=6, nodes_expanded=6
2025-11-17 14:54:39,823 - INFO - ASTAR found path: length=5, nodes_expanded=5
2025-11-17 14:54:39,873 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:39,925 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:39,977 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:40,027 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:40,077 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:40,128 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:40,185 - INFO - ASTAR found path: length=42, nodes_expanded=177
2025-11-17 14:54:40,236 - INFO - ASTAR found path: length=41, nodes_expanded=185
2025-11-17 14:54:40,284 - INFO - ASTAR found path: length=38, nodes_expanded=166
2025-11-17 14:54:40,334 - INFO - ASTAR found path: length=35, nodes_expanded=147
2025-11-17 14:54:40,385 - INFO - ASTAR found path: length=32, nodes_expanded=128
2025-11-17 14:54:40,436 - INFO - ASTAR found path: length=29, nodes_expanded=109
2025-11-17 14:54:40,486 - INFO - ASTAR found path: length=26, nodes_expanded=90
2025-11-17 14:54:40,536 - INFO - ASTAR found path: length=23, nodes_expanded=71
2025-11-17 14:54:40,587 - INFO - ASTAR found path: length=22, nodes_expanded=71
2025-11-17 14:54:40,638 - INFO - ASTAR found path: length=21, nodes_expanded=71
2025-11-17 14:54:40,686 - INFO - ASTAR found path: length=20, nodes_expanded=68
2025-11-17 14:54:40,737 - INFO - ASTAR found path: length=19, nodes_expanded=64
2025-11-17 14:54:40,788 - INFO - ASTAR found path: length=18, nodes_expanded=60
2025-11-17 14:54:40,838 - INFO - ASTAR found path: length=17, nodes_expanded=56
2025-11-17 14:54:40,890 - INFO - ASTAR found path: length=16, nodes_expanded=52
2025-11-17 14:54:40,942 - INFO - ASTAR found path: length=15, nodes_expanded=48
2025-11-17 14:54:40,992 - INFO - ASTAR found path: length=14, nodes_expanded=44
2025-11-17 14:54:41,042 - INFO - ASTAR found path: length=13, nodes_expanded=40
2025-11-17 14:54:41,092 - INFO - ASTAR found path: length=12, nodes_expanded=36
2025-11-17 14:54:41,141 - INFO - ASTAR found path: length=11, nodes_expanded=32
2025-11-17 14:54:41,192 - INFO - ASTAR found path: length=10, nodes_expanded=28
2025-11-17 14:54:41,242 - INFO - ASTAR found path: length=9, nodes_expanded=24
2025-11-17 14:54:41,294 - INFO - ASTAR found path: length=8, nodes_expanded=20
2025-11-17 14:54:41,344 - INFO - ASTAR found path: length=7, nodes_expanded=16
2025-11-17 14:54:41,395 - INFO - ASTAR found path: length=6, nodes_expanded=12
2025-11-17 14:54:41,446 - INFO - ASTAR found path: length=5, nodes_expanded=8
2025-11-17 14:54:41,496 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:41,547 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:41,598 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:41,653 - INFO - ASTAR found path: length=23, nodes_expanded=131
2025-11-17 14:54:41,702 - INFO - ASTAR found path: length=22, nodes_expanded=94
2025-11-17 14:54:41,753 - INFO - ASTAR found path: length=21, nodes_expanded=93
2025-11-17 14:54:41,802 - INFO - ASTAR found path: length=20, nodes_expanded=92
2025-11-17 14:54:41,851 - INFO - ASTAR found path: length=19, nodes_expanded=91
2025-11-17 14:54:41,900 - INFO - ASTAR found path: length=18, nodes_expanded=90
2025-11-17 14:54:41,950 - INFO - ASTAR found path: length=17, nodes_expanded=81
2025-11-17 14:54:42,000 - INFO - ASTAR found path: length=16, nodes_expanded=72
2025-11-17 14:54:42,051 - INFO - ASTAR found path: length=15, nodes_expanded=63
2025-11-17 14:54:42,104 - INFO - ASTAR found path: length=14, nodes_expanded=54
2025-11-17 14:54:42,154 - INFO - ASTAR found path: length=13, nodes_expanded=45
